"Date","外貨準備","外貨準備:外貨","外貨準備:外貨:(a)証券","外貨準備:外貨:(a)証券うち:本邦発行体分","外貨準備:外貨:(b)預金","外貨準備:外貨:(b)預金:外国中央銀行及びBISへの預金","外貨準備:外貨:(b)預金:本邦金融機関への預金","外貨準備:外貨:(b)預金:本邦金融機関への預金:うち:海外拠点分","外貨準備:外貨:(b)預金:外国金融機関への預金","外貨準備:外貨:(b)預金:外国金融機関への預金:うち:本邦内拠点分","外貨準備:IMFリザーブポジション","外貨準備:SDR","外貨準備:金","外貨準備:その他外貨準備","外貨準備:その他外貨準備:(a)金融派生商品","外貨準備:その他外貨準備:(b)非銀行非居住者に対する貸付","外貨準備:その他外貨準備:(c)その他"
2001-08-01,45.174860639,43.403994742,35.296072307,,8.107922435,0.656838204,4.679426052,,2.771658179,2.771658179,0.655624534,0.300140591,0.815100772,,,,
2001-09-01,47.0906240755,45.1522716741,35.9125388558,,9.2397328183,1.0729614382,5.0464533882,,3.1203179919,3.1203179919,0.7894794752,0.2935639575,0.8553089687,,,,
2001-10-01,49.2738469736,47.3704261544,38.9102112856,,8.4602148688,0.6775896344,4.8388328776,,2.9437923568,2.9437923568,0.7802179264,0.290274104,0.8329287888,,,,
2001-11-01,49.43713334,47.5627379185,39.6981845435,,7.864553375,0.6792281195,4.471228104,,2.7140971515,2.7140971515,0.7489992545,0.295731688,0.829664479,,,,
2001-12-01,51.2877576255,49.4718327015,41.2009020225,,8.270930679,0.7100633925,4.6200692505,,2.940798036,2.940798036,0.6444798195,0.303419721,0.8680253835,,,,
2002-01-01,53.1896832541,51.3061111273,42.5368064637,,8.7693046636,0.7346674321,4.8041969264,,3.2304403051,3.2304403051,0.6623550336,0.2995988914,0.9216182018,,,,
2002-02-01,53.9229181036,51.822591002,43.3119629488,,8.5106280532,0.743721069,4.652767119,,3.1141398652,3.1141398652,0.817892712,0.3064424818,0.9759919078,,,,
2002-03-01,52.623350598,50.546951175,42.932438136,,7.614513039,0.761988654,4.129076805,,2.72344758,2.72344758,0.802748625,0.301833483,0.971817315,,,,
2002-04-01,53.18489106,51.1464202416,43.2170721486,,7.929348093,0.7698535866,4.2377909508,,2.9217035556,2.9217035556,0.7429145958,0.304044435,0.9915117876,,,,
2002-05-01,53.0335215,50.9710815,42.63462825,,8.33645325,1.129666125,4.188193875,,3.01859325,3.01859325,0.74687625,0.300140625,1.015423125,,,,
2002-06-01,55.011974519,52.873130925,44.801795052,,8.071335873,1.073860255,4.006448088,,2.99102753,2.99102753,0.8720337065,0.3007055295,0.966104358,,,,
2002-07-01,53.4190211181,51.425229438,43.5830529024,,7.8421765356,1.0287875466,3.904818192,,2.908570797,2.908570797,0.8293022694,0.2808356562,0.8836537545,,,,
2002-08-01,54.2688816963,52.2363673876,44.236726152,,7.9996412356,1.0501105775,3.9535324575,,2.9959982006,2.9959982006,0.8265232942,0.2902231953,0.9157678192,,,,
2002-09-01,55.78366155,53.649177488,45.496511436,,8.152666052,1.052894288,4.06882619,,3.030945574,3.030945574,0.87599933,0.29421954,0.964265192,,,,
2002-10-01,57.1183520075,54.9632253814,46.5648853831,,8.3983399983,0.7402245998,4.3062882058,,3.3518271927,3.3518271927,0.8882943013,0.3008478956,0.9659844292,,,,
2002-11-01,55.9970329288,53.8798393898,46.0521820826,,7.8276573072,0.7112846071,4.0286265112,,3.0877461889,3.0877461889,0.8615919715,0.3009795525,0.954622015,,,,
2002-12-01,57.2565081312,55.0295248482,47.2631187247,,7.7664061235,0.5633889838,4.0648844292,,3.1381327105,3.1381327105,0.8779945587,0.3077795725,1.0412091518,,,,
2003-01-01,56.8632136869,54.6348702454,46.6093882703,,8.0254819751,0.7225036773,4.1300691213,,3.1729091765,3.1729091765,0.8543864403,0.2996471426,1.0743098586,,,,
2003-02-01,57.9105060435,55.7396303046,47.5683256158,,8.1713046888,0.7677007107,4.1841061119,,3.2194978662,3.2194978662,0.8474184279,0.3033569418,1.0201003692,,,,
2003-03-01,58.8902839651,56.7060852638,48.6080644308,,8.098020833,0.7777565663,4.0999271824,,3.2203370843,3.2203370843,0.9047517633,0.3017026082,0.9777443298,,,,
2003-04-01,59.88059859,57.668415945,49.07278371,,8.595632235,0.93925743,4.23732909,,3.419045715,3.419045715,0.92007423,0.29877834,0.993330075,,,,
2003-05-01,63.7412066928,61.4763544671,51.8569823592,,9.6193721079,0.8806128543,4.7331033687,,4.0056558849,4.0056558849,0.9169969653,0.3043354833,1.0435197771,,,,
2003-06-01,64.562432322,62.308856517,52.49429427,,9.814562247,0.869481492,4.829953122,,4.115127633,4.115127633,0.944857065,0.301383963,1.007334777,,,,
2003-07-01,66.0941501724,63.8178002022,52.4815108809,,11.3362893213,0.8195951895,5.6259482682,,4.8907458636,4.8907458636,0.9404276157,0.3000632352,1.0358591193,,,,
2003-08-01,65.8680742912,63.5445458368,52.61490816,,10.9296376768,0.699514848,5.4696246656,,4.7604981632,4.7604981632,0.9301945536,0.2967746624,1.0965592384,,,,
2003-09-01,69.4394204,67.0568612,53.6298532,,13.427008,1.1360608,6.4883812,,5.802566,5.802566,0.9846396,0.3020388,1.0958808,,,,
2003-10-01,68.5736372895,66.3195629265,52.9836679995,,13.335894927,0.6562065315,6.6364127595,,6.043275636,6.043275636,0.925236975,0.2883016515,1.0405357365,,,,
2003-11-01,70.3726253682,68.1033647952,55.1550960708,,12.9482687244,0.6727536036,6.2387470254,,6.0367680954,6.0367680954,0.9068308068,0.2924873262,1.06994244,,,,
2003-12-01,72.5644653433,70.330093183,56.6664748559,,13.6636183271,0.7354175402,6.2340265351,,6.6941742518,6.6941742518,0.8331356341,0.2978947405,1.1033417857,,,,
2004-01-01,78.771100551,76.6137437325,59.1278996685,,17.485844064,0.6634342455,7.206917133,,9.6154926855,9.6154926855,0.8192238665,0.2929822545,1.0451506975,,,,
